,400,450,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,
2017-05-09-08-47-32,303.3676,625.4351,763.8809,822.2132,767.5737,678.4283,535.3285,447.2789,365.9354,351.5442,477.9021,92.4531,131.3300,32.0750,19.0554,
2017-05-09-19-45-45,302.3414,621.9957,760.3416,817.1476,763.5577,674.6285,532.9916,445.3338,363.6127,350.1683,475.4163,91.7635,130.4747,32.0853,19.1372,
2017-05-09-20-00-00,299.6700,617.1816,754.1868,811.7338,757.6024,668.9978,528.6627,441.8131,360.8514,347.0141,472.9550,91.4928,129.7568,31.9162,19.0502,
2017-05-13-14-41-47,306.5205,612.9631,813.0589,887.4041,802.8966,704.3929,623.4709,435.5635,292.5180,312.5146,99.8677,43.8259,63.9613,33.9522,16.8855,
2017-05-13-14-44-10,306.4240,613.1331,812.8145,887.0683,802.9131,704.8287,622.6544,435.7262,292.4969,312.8588,99.6682,43.6639,63.8676,33.7265,16.9409,
2017-05-13-15-00-05,309.9501,619.7325,820.8016,894.2756,810.8303,712.1375,629.5663,440.1978,295.6742,315.3013,100.5299,44.0861,64.4339,34.1182,16.8813,
2017-05-19-10-36-07,286.1480,580.5110,778.3193,860.1617,786.1293,692.0558,606.8887,424.8063,286.6120,305.1645,98.2460,43.0967,62.9946,33.6925,16.8557,
2017-05-19-17-57-21,286.1563,580.6564,778.5598,861.8205,788.5582,693.5067,608.3484,425.3029,287.3268,305.5759,98.3309,43.0584,63.1735,33.5307,16.7278,
2017-05-19-18-02-10,286.7709,581.9769,780.9850,864.2338,790.0129,695.6885,609.8038,426.4382,288.0624,306.5121,98.4965,43.2545,63.1522,33.6116,16.8216,
2017-05-20-10-25-46,287.4271,583.2767,780.2471,862.9899,789.5901,695.0563,609.2233,427.2936,288.3174,306.8354,98.3054,43.1692,63.2501,33.6712,16.9068,
2017-05-20-10-28-28,287.5985,583.5922,781.8888,864.2753,791.0906,696.0109,610.6248,428.4747,288.3007,307.4105,98.7342,43.2034,63.2288,33.6712,16.8472,
2017-05-23-09-40-51,288.9610,587.8639,788.4172,874.5662,801.1107,704.3968,616.6154,430.8156,290.9670,309.3205,99.1842,43.4677,63.6632,33.8245,16.8855,
2017-05-23-09-42-24,288.2464,585.8675,786.0214,871.5934,797.6840,701.8917,614.5344,429.4720,289.8888,308.6405,99.3583,43.5744,63.4758,33.8500,16.8770,
2017-05-26-11-00-46,291.6859,589.4574,794.5344,880.5978,808.0754,712.0878,623.0440,432.7767,292.6143,311.3394,100.4365,43.8046,64.2423,33.9309,16.7960,
2017-06-01-12-59-14,286.4866,584.7798,784.5003,870.9135,801.9767,709.5672,620.9552,434.5539,294.0360,312.9427,99.9484,43.6085,64.3275,34.2332,16.9921,
2017-06-01-13-00-01,287.5442,586.9591,787.1822,874.7236,806.1862,711.6185,623.6325,437.1112,294.7669,314.6634,100.3346,43.7705,64.2551,34.3396,17.0134,
