,400,450,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,
2017-05-07-19-08-08,298.6186,621.9957,759.4211,816.4684,760.3553,670.0697,526.2997,438.7010,356.5033,342.8978,468.5733,84.6249,123.1011,24.7009,11.7793,
2017-05-07-20-00-08,297.2398,618.5386,756.2658,813.0684,757.2974,667.1778,524.7195,437.2289,354.7763,341.5135,466.7152,84.4891,122.8190,24.7332,11.7658,
2017-05-07-21-00-05,297.5786,619.9750,757.5316,814.4711,758.5026,669.1022,526.0743,437.9650,356.2828,342.3672,467.8447,84.6435,122.9441,24.7548,11.7254,
2017-05-07-22-00-16,297.1453,619.2555,756.2079,813.9895,757.7368,667.2745,524.9711,437.3124,355.3196,341.5398,466.8200,84.5796,122.8935,24.6928,11.7523,
2017-05-07-23-00-01,296.0209,616.0734,752.8816,810.5579,754.5158,664.9137,523.2388,435.5452,353.5558,340.6519,465.7480,84.2866,122.4997,24.5393,11.7469,
2017-05-08-00-30-24,294.9713,615.2549,750.2684,807.4395,752.2632,663.4086,521.6061,434.3782,352.9179,339.5643,464.7049,84.1188,122.1139,24.5986,11.6985,
2017-05-08-01-00-05,295.3474,615.1927,751.3605,808.5789,753.2526,663.4293,522.2430,434.7829,353.2670,339.6878,465.0141,84.0202,122.2017,24.5043,11.7092,
2017-05-08-02-00-12,295.2791,615.5304,751.8921,809.0500,753.3289,663.5978,522.7855,434.9838,353.2749,340.1475,465.0116,84.2493,122.2363,24.5582,11.7039,
2017-05-08-03-05-01,295.2816,614.8990,751.6447,808.5211,752.8895,663.6445,522.1224,435.0831,353.1252,340.2027,465.4597,84.1241,122.0554,24.5959,11.7308,
2017-05-08-04-28-30,295.5632,615.5850,751.5763,808.9079,753.3710,664.1479,521.8394,435.7906,353.6345,339.9295,464.8044,84.3905,122.3960,24.5555,11.7173,
2017-05-08-05-00-00,295.3896,614.8782,751.3632,809.5526,754.1184,664.2279,522.2535,435.6914,353.4455,339.8664,465.0351,84.1428,122.3454,24.5824,11.7039,
2017-05-08-06-09-48,294.6635,613.4312,749.4131,806.2421,751.5052,662.4781,520.9562,434.2868,352.9836,339.3463,463.7823,84.2600,121.8983,24.5689,11.6796,
2017-05-08-09-05-18,298.8681,623.6708,762.6737,820.2895,764.8316,673.5887,530.1987,441.8406,358.6500,344.8939,471.3038,85.1256,123.6811,24.8248,11.8116,
2017-05-08-10-57-12,297.2871,620.2269,756.7974,815.2711,760.0552,670.0618,527.6465,439.4762,357.7945,344.0587,469.4433,84.8513,123.8034,24.9702,11.7900,
2017-05-08-11-00-00,297.1847,618.8451,757.4211,815.2105,760.6816,669.7298,527.5338,439.3379,357.3825,343.7015,469.4826,84.9285,123.4922,24.9513,11.7954,
2017-05-08-12-00-29,294.6871,614.3873,750.5763,807.7474,753.0974,663.6212,522.8090,435.3259,354.0178,340.6703,465.6694,84.1801,122.2789,24.6578,11.7604,
2017-05-08-13-31-34,294.6003,615.0524,750.2947,808.4631,752.9290,663.8745,522.7068,435.6339,353.8760,340.6651,465.2264,84.4198,122.1698,24.6551,11.7335,
2017-05-08-14-00-02,294.3977,613.4363,749.2921,806.9053,752.9868,663.0250,521.9258,435.0126,353.4271,340.3472,465.3601,84.2120,122.0686,24.6443,11.7685,
2017-05-08-15-00-08,294.2924,613.4052,749.9395,807.6948,752.4948,663.0432,522.2063,435.0805,353.6214,339.6642,465.0823,84.1001,122.2762,24.5232,11.7658,
